Name,Address,Closed bucket,Distance,Latitude,Longitude
Cafe Con Leche,"1571 Dupont St, Toronto ON M6P 3S5",LikelyOpen,516,43.661324,-79.449534
Home Baking Co,"1242 Bloor St W (Margueretta), Toronto ON M6H 1N5",VeryLikelyOpen,811,43.661324,-79.449534
Burdock,"1184 Bloor St W, Toronto ON M6H 1N2",VeryLikelyOpen,968,43.661324,-79.449534
Baguette & Co,"1643 Dupont St, Toronto ON M6P 3S9",Unsure,618,43.661324,-79.449534
Donna’s,"827 Lansdowne Ave (Wallace), Toronto ON M6H 3Z2",VeryLikelyOpen,428,43.661324,-79.449534
Bandit Brewery,"2125 Dundas St W (Howard Park Ave), Toronto ON M6R 1X1",LikelyOpen,962,43.661324,-79.449534
King Slice,"1598 Bloor St W (Dundas), Toronto ON M6P 1A7",VeryLikelyOpen,741,43.661324,-79.449534
Henderson Brewing Co,"128A Sterling Rd, Toronto ON M6R 2B7",LikelyOpen,893,43.661324,-79.449534
Rancho Relaxo to Go,"1635 Dupont St (Dupont & Edwin), Toronto ON M6P 3S9",LikelyOpen,612,43.661324,-79.449534
The Caribbean Queen of Patties,"1279 Bloor St W (at Lansdowne Ave), Toronto ON M6H 1N7",LikelyOpen,679,43.661324,-79.449534
Peppers Cafe,"189 Wallace Ave (at Lansdowne Ave.), Toronto ON M6H 1V5",LikelyOpen,410,43.661324,-79.449534
Tim Hortons,"1251 Bloor St W, Toronto ON M6H 1N6",VeryLikelyOpen,741,43.661324,-79.449534
Gaspar Cafe,"10 Sousa Mendes St, Toronto ON M6P 0A8",VeryLikelyOpen,309,43.661324,-79.449534
LOFT Kitchen,"50 Sousa Mendes St, Toronto ON M6P 0B2",LikelyOpen,354,43.661324,-79.449534
Tim Hortons,"1728 Bloor St W (Indian Grove), Toronto ON M6P 1A8",VeryLikelyOpen,997,43.661324,-79.449534
Duffy's Tavern,"1238 Bloor St W (at Margueretta St), Toronto ON M6H 1N3",LikelyOpen,825,43.661324,-79.449534
The Merseyside,"2413 Dundas St W (Chelsea Avenue), Toronto ON M6P 1X3",LikelyOpen,439,43.661324,-79.449534
Souvlaki Empornium,"1545 Dupont St, Toronto ON M6P 3S5",LikelyOpen,482,43.661324,-79.449534
Defina Wood Fired,"1485 Dupont St, Toronto ON M6P 3S2",LikelyOpen,490,43.661324,-79.449534
Romantic Restaurant,"1551 Dupont St, Toronto ON M6P 3S5",LikelyOpen,492,43.661324,-79.449534
Thai Nyyom,"1419 Bloor St W, Toronto ON M6P 3L4",VeryLikelyOpen,497,43.661324,-79.449534
Happy Day Restaurant,"2383 Dundas St W, Toronto ON M6P 1X2",LikelyOpen,506,43.661324,-79.449534
Alma + Gil,"1534 Dupont St (Perth Ave), Toronto ON M6P 4G7",LikelyOpen,535,43.661324,-79.449534
Dupont Dentalworks,"1574 Dupont St (Franklin), Toronto ON M6P 3S6",VeryLikelyOpen,553,43.661324,-79.449534
Churrasqueira Arcuense,"1595 Dupont St, Toronto ON M6P 3S8",LikelyOpen,555,43.661324,-79.449534
Crossway Roastateria & Delicatessen,"2340 Dundas St W, Toronto ON M6P 4A9",Unsure,564,43.661324,-79.449534
Club Paradise,"1313 Bloor St W (at Lansdowne Ave.), Toronto ON M6H 1P1",Unsure,597,43.661324,-79.449534
Penny's,"1306 Bloor St W, Toronto ON M6H 1N9",LikelyOpen,640,43.661324,-79.449534
Big Daddy's,"1281 Bloor St W (Lansdowne), Toronto ON M6H 1N7",LikelyOpen,645,43.661324,-79.449534
Conzo’s Pizza,"279 Bloor St W, Toronto ON M5S 0A9",VeryLikelyOpen,692,43.661324,-79.449534
French Toast,"2285 Dundas St W, Toronto ON M6R 1X6",LikelyOpen,710,43.661324,-79.449534
The Fry,"2285 Dundas St W (Bloor St W), Toronto ON M6R 1X6",VeryLikelyOpen,717,43.661324,-79.449534
Pizza Nova,"2264 Dundas St W, Toronto ON M6R 1X3",LikelyOpen,741,43.661324,-79.449534
Saci's Wooden Plate,"1618 Bloor St W, Toronto ON M6P 1A7",LikelyOpen,767,43.661324,-79.449534
Juniors Pizzeria,"2243 Dundas St W (Roncesvalles), Toronto ON M6R 1X6",LikelyOpen,798,43.661324,-79.449534
Baked on Brock,"615C Brock Ave, Toronto ON M6H 3P1",LikelyOpen,809,43.661324,-79.449534
McDonald's,"2365 Dundas St W (in Dundas West Subway Station), Toronto ON M6P 1W7",LikelyOpen,551,43.661324,-79.449534
Jessy's Pizza Toronto,"2200 Dundas St W (Roncesvalles Ave), Toronto ON M6R 1X3",LikelyOpen,863,43.661324,-79.449534
Izba Restaurant,"1671 Bloor St W, Toronto ON M6P 1A6",Unsure,872,43.661324,-79.449534
Sorry I've Got Plants,"476 Roncesvalles Ave, Toronto ON M6R 2N5",LikelyOpen,919,43.661324,-79.449534
Island Oysters Restaurant & Bar,"1165 Bloor St W, Toronto ON M6H 1M9",LikelyOpen,941,43.661324,-79.449534
El Amigo Refreshments,"1245 Dupont St, Toronto ON M6H 2A6",LikelyOpen,981,43.661324,-79.449534
The Spot,"1280 Bloor St W, Toronto ON M6H 1N8",LikelyOpen,703,43.661324,-79.449534
HotBlack Coffee,"245 Queen St W (at St Patrick St), Toronto ON M5V 1Z4",LikelyOpen,157,43.65052424212547,-79.38672702579497
Cafe Landwer,"165 University Ave (Adelaide St W), Toronto ON M5H 3B8",LikelyOpen,225,43.65052424212547,-79.38672702579497
The Keg Steakhouse + Bar,"165 York St (btwn Richmond St. & Adelaide St.), Toronto ON M5H 3R8",VeryLikelyOpen,219,43.65052424212547,-79.38672702579497
Pai,"18 Duncan St (at Adelaide St W), Toronto ON M5H 3G8",VeryLikelyOpen,325,43.65052424212547,-79.38672702579497
Byblos Downtown,"11 Duncan St (at Pearl St), Toronto ON M5V 3M2",LikelyOpen,363,43.65052424212547,-79.38672702579497
The Burger's Priest,"212 Adelaide St W, Toronto ON M5H 1W7",VeryLikelyOpen,218,43.65052424212547,-79.38672702579497
Cactus Club Cafe,"77 Adelaide St W (btwn Bay & York St), Toronto ON M5H 1P9",VeryLikelyOpen,415,43.65052424212547,-79.38672702579497
Town Crier,"115 John St (at Adelaide St. W), Toronto ON M9N 1J9",LikelyOpen,387,43.65052424212547,-79.38672702579497
Dineen Coffee Co,"140 Yonge St (at Temperance St), Toronto ON M5C 1X6",VeryLikelyOpen,640,43.65052424212547,-79.38672702579497
La Carnita,"106 John St (at King St W), Toronto ON M5V 2E1",VeryLikelyOpen,442,43.65052424212547,-79.38672702579497
Beer Bistro,"18 King St E (at Yonge St.), Toronto ON M5C 1C4",VeryLikelyOpen,772,43.65052424212547,-79.38672702579497
SOMA chocolatemaker,"443 King St W, Toronto ON M5V 1K4",VeryLikelyOpen,925,43.65052424212547,-79.38672702579497
Earl's Kitchen & Bar,"150 King St W (at York St.), Toronto ON M5H 1J9",LikelyOpen,375,43.65052424212547,-79.38672702579497
WVRST - Union Station,"65 Front St W, Toronto ON M5J 1E6",VeryLikelyOpen,752,43.65052424212547,-79.38672702579497
A&W Restaurant,"8 Mercer St (John St), Toronto ON M5V 0C4",LikelyOpen,555,43.65052424212547,-79.38672702579497
Walrus Pub & Beer Hall,"187 Bay St (Wellington St W), Toronto ON M5L 1G5",LikelyOpen,677,43.65052424212547,-79.38672702579497
Bar Hop,"391 King St W (at Charlotte St), Toronto ON M5V 1K1",VeryLikelyOpen,776,43.65052424212547,-79.38672702579497
The Queen and Beaver Public House,"35 Elm St (at Bay St.), Toronto ON M5G 1H1",VeryLikelyOpen,813,43.65052424212547,-79.38672702579497
CRAFT Beer Market Toronto,"1 Adelaide St E, Toronto ON M5C 2V9",LikelyOpen,683,43.65052424212547,-79.38672702579497
Gyu-Kaku BBQ,"81 Church St (at Adelaide St E), Toronto ON M5C 2G2",VeryLikelyOpen,956,43.65052424212547,-79.38672702579497
Jimmy's Coffee,"84 Gerrard St W (Gerrard & LaPlante), Toronto ON M5G 1J5",LikelyOpen,882,43.65052424212547,-79.38672702579497
Beertown Public House - Toronto,"125 Wellington St W, Toronto ON M5J 0E8",VeryLikelyOpen,529,43.65052424212547,-79.38672702579497
Sin and Redemption,"136 McCaul St (at Dundas St.), Toronto ON M5T 1W2",LikelyOpen,611,43.65052424212547,-79.38672702579497
Gyubee Japanese Grill,"157 Dundas St W, Toronto ON M5E 1B4",VeryLikelyOpen,523,43.65052424212547,-79.38672702579497
Chotto Matte,"161 Bay St, Toronto ON M5J 2S1",VeryLikelyOpen,781,43.65052424212547,-79.38672702579497
Library Bar,"100 Front St W, Toronto ON M5J 1E3",LikelyOpen,693,43.65052424212547,-79.38672702579497
Terroni,"57A Adelaide St E (at Church St.), Toronto ON M5C 1K6",VeryLikelyOpen,895,43.65052424212547,-79.38672702579497
Burrito Boyz,"74 Dundas St E, Toronto ON M5B 1C7",VeryLikelyOpen,921,43.65052424212547,-79.38672702579497
Salad King,"340 Yonge St (at Gould St), Toronto ON M5B 1R8",VeryLikelyOpen,887,43.65052424212547,-79.38672702579497
Five Guys Burgers & Fries,"329 Yonge St, Toronto ON M5B 1R7",VeryLikelyOpen,871,43.65052424212547,-79.38672702579497
JOEY Eaton Centre,"1 Dundas St W, Toronto ON M5G 1Z3",VeryLikelyOpen,731,43.65052424212547,-79.38672702579497
Craft Kitchen,"410 Adelaide St W (at Spadina Ave), Toronto ON M5V 1S8",LikelyOpen,915,43.65052424212547,-79.38672702579497
Kellys Landing,"123 Front St W, Toronto ON M5J 2M2",VeryLikelyOpen,673,43.65052424212547,-79.38672702579497
Tim Hortons,"55 York St (at Piper St), Toronto ON M5J 1R7",VeryLikelyOpen,594,43.65052424212547,-79.38672702579497
La Bettola Di Terroni,"106 Victoria St, Toronto ON M5C 2B4",LikelyOpen,716,43.65052424212547,-79.38672702579497
Dim Sum King,"421 Dundas St W, Toronto ON M5T 2W4",VeryLikelyOpen,772,43.65052424212547,-79.38672702579497
Paramount Fine Foods,"253 Yonge St (btwn Dundas St E & Shuter St), Toronto ON M5B 1N8",VeryLikelyOpen,722,43.65052424212547,-79.38672702579497
Bangkok Garden Restaurant,"18 Elm St, Toronto ON M5G 1G7",VeryLikelyOpen,874,43.65052424212547,-79.38672702579497
Jack Astor's,"144 Front St W (at University Ave), Toronto ON M5J 2L7",VeryLikelyOpen,623,43.65052424212547,-79.38672702579497
Juicy Dumpling,"280 Spadina Ave, Toronto ON M5T 3A5",VeryLikelyOpen,977,43.65052424212547,-79.38672702579497
What a Bagel,"130 Spadina Ave (Richmond & Spadina), Toronto ON M5V 2L4",VeryLikelyOpen,830,43.65052424212547,-79.38672702579497
The 3 Brewers,"275 Yonge St (btwn Dundas St. E & Shuter St.), Toronto ON M5B 1N8",VeryLikelyOpen,748,43.65052424212547,-79.38672702579497
House of Gourmet,"484 Dundas St W (at Spadina Ave), Toronto ON M5T 1G9",VeryLikelyOpen,898,43.65052424212547,-79.38672702579497
McVeigh's Irish Pub,"124 Church St, Toronto ON M5C 2G8",VeryLikelyOpen,896,43.65052424212547,-79.38672702579497
Elephant & Castle,"212 King St W, Toronto ON M5H 1K5",LikelyOpen,330,43.65052424212547,-79.38672702579497
Minami,"225 King St W, Toronto ON M5V 3M2",VeryLikelyOpen,457,43.65052424212547,-79.38672702579497
Moxies,"70 University Ave, Toronto ON M5J 2M4",LikelyOpen,492,43.65052424212547,-79.38672702579497
P.J. O'Brien Irish Pub and Restuarant,"39 Colborne St (at Leader Ln.), Toronto ON M5E 1E3",LikelyOpen,933,43.65052424212547,-79.38672702579497
The Pint Public House,"277 Front St W, Toronto ON M5V 2X4",VeryLikelyOpen,818,43.65052424212547,-79.38672702579497
Tim Hortons,"148 Simcoe St (at Richmond St), Toronto ON M5H 3G4",VeryLikelyOpen,102,43.65052424212547,-79.38672702579497
The Drake Hotel,"1150 Queen St W (at Beaconsfield Ave), Toronto ON M6J 1J3",VeryLikelyOpen,419,43.639444,-79.423611
Mildred's Temple Kitchen,"85 Hanna Ave, Toronto ON M6K 3S3",VeryLikelyOpen,289,43.639444,-79.423611
Bar Poet,"1090 Queen St W (Dovercourt Road), Toronto ON M6J 1H8",VeryLikelyOpen,483,43.639444,-79.423611
Burger Drops,"116 Atlantic Ave, Toronto ON M6K 1X9",VeryLikelyOpen,194,43.639444,-79.423611
Cafe Neon,"1024 Queen St W (Ossington), Toronto ON M6J 1H6",LikelyOpen,613,43.639444,-79.423611
Ono Poke Bar,"100 Western Battery Rd, Toronto ON M6K 3S2",LikelyOpen,617,43.639444,-79.423611
Pizzeria Badiali,"181 Dovercourt Rd (at Argyle St), Toronto ON M6J 3C6",VeryLikelyOpen,769,43.639444,-79.423611
Union Restaurant,"72A Ossington Ave (Queen St. W), Toronto ON M6J 2Y7",VeryLikelyOpen,784,43.639444,-79.423611
Local Liberty Village,"171 E Liberty St, Toronto ON M6K 3P6",VeryLikelyOpen,374,43.639444,-79.423611
Bellwoods Brewery,"124 Ossington Ave (at Argyle St), Toronto ON M6J 2Z5",VeryLikelyOpen,899,43.639444,-79.423611
Bang Bang Ice Cream & Bakery,"93 1/2 Ossington Ave (btwn Queen and Argyle), Toronto ON M6J 2Z2",LikelyOpen,823,43.639444,-79.423611
Pho Tien Thanh,"57 Ossington Ave (at Queen St. W.), Toronto ON M6J 2Y9",VeryLikelyOpen,756,43.639444,-79.423611
Forno Cultura,"1056 Queen St W, Toronto ON M6J 1H7",VeryLikelyOpen,559,43.639444,-79.423611
The Shameful Tiki Room,"1378 Queen St W (Brock), Toronto ON M6K 1L7",LikelyOpen,799,43.639444,-79.423611
Balzac's Coffee,"43 Hanna Ave (at Liberty St.), Toronto ON M6K 1X1",VeryLikelyOpen,349,43.639444,-79.423611
I Deal Coffee,"162 Ossington Ave (at Foxley St), Toronto ON M6J 2Z7",VeryLikelyOpen,970,43.639444,-79.423611
Capital Espresso and Pastries,"1349 Queen St W (at Dunn Ave), Toronto ON M6K 1M1",VeryLikelyOpen,898,43.639444,-79.423611
Medieval Times Dinner & Tournament,"10 Dufferin St (at British Columbia Dr.), Toronto ON M6K 3C3",VeryLikelyOpen,763,43.639444,-79.423611
Taverne Bernhardts,"202 Dovercourt Rd, Toronto ON M6J 3C8",VeryLikelyOpen,829,43.639444,-79.423611
Skyline Restaurant,"1426 Queen St W, Toronto ON M6K 1L9",VeryLikelyOpen,937,43.639444,-79.423611
Bar Koukla,"88 Ossington Ave (Humbert Street), Toronto ON M6J 2Z4",VeryLikelyOpen,804,43.639444,-79.423611
The Abbott,"99 Spencer Ave (King and Dufferin), Toronto ON M6K 2J7",LikelyOpen,584,43.639444,-79.423611
The Good Son,"1096 Queen St W, Toronto ON M6J 1H9",VeryLikelyOpen,451,43.639444,-79.423611
Venezia Bakery Ltd,"114 Ossington Ave (Argyle), Toronto ON M6J 2Z4",LikelyOpen,863,43.639444,-79.423611
Death and Taxes,"1154 Queen St W, Toronto ON M6J 1J5",VeryLikelyOpen,417,43.639444,-79.423611
Sushi & Bibimbop,"120 Atlantic Ave, Toronto ON M6K 1X9",LikelyOpen,189,43.639444,-79.423611
Smoke's Poutinerie,"100 Princes' Blvd (at Ricoh Coliseum), Toronto ON M6K 3C3",LikelyOpen,786,43.639444,-79.423611
Fonda Lola,"942 Queen St W (at Shaw St), Toronto ON M6J 1G8",LikelyOpen,809,43.639444,-79.423611
Brazen Head Irish Pub,"165 E. Liberty St (at Lynn Williams St.), Toronto ON M6K 3K4",VeryLikelyOpen,533,43.639444,-79.423611
Tim Hortons,"1034 King St W, Toronto ON M6K 0C1",VeryLikelyOpen,640,43.639444,-79.423611
Dog & Bear,"1100 Queen St E (btwn Dovercourt Rd and Lisgar St), Toronto ON M4M 1K8",LikelyOpen,449,43.639444,-79.423611
Jules Bistro,"924 Queen St W (at Shaw St), Toronto ON M6J 1G6",VeryLikelyOpen,878,43.639444,-79.423611
Tim Hortons,"1033 Queen St W, Toronto ON M6J 0A6",VeryLikelyOpen,606,43.639444,-79.423611
Wendy's,"1200 King St W (Dufferin St), Toronto ON M6K 1G4",VeryLikelyOpen,325,43.639444,-79.423611
6Ixtriangles,"127 Jefferson Ave (King St W), Toronto ON M6K 3E4",LikelyOpen,153,43.639444,-79.423611
Kahlua Delicioso Dinner,"99 Sudbury St, Toronto ON M6J 3S7",LikelyOpen,200,43.639444,-79.423611
Hot Dog Guy,"141 Jefferson Ave (Liberty Village), Toronto ON M6K 3E4",Unsure,215,43.639444,-79.423611
Wendy's,"19 Western Battery Road Unit 1 (Strachan Avenue), Toronto ON M6K 0E3",VeryLikelyOpen,986,43.639444,-79.423611
Laid Fresh,"54 Fraser Ave, Toronto ON M6K 1Y6",LikelyOpen,265,43.639444,-79.423611
Subway,"1209 King St W (at Dufferin), Toronto ON M6K 1G2",LikelyOpen,283,43.639444,-79.423611
Tim Hortons,"952 King St W (at Strachan Ave), Toronto ON M6K 1E4",VeryLikelyOpen,946,43.639444,-79.423611
Impact Kitchen Liberty Village,"99 Atlantic Ave, Toronto ON M6K 3J8",VeryLikelyOpen,275,43.639444,-79.423611
Bu'na the Soul of Coffee Toronto,"1176 Queen St W, Toronto ON M6J 1J5",Unsure,431,43.639444,-79.423611
Hero Certified Burgers,"171 E Liberty St (in Liberty Village), Toronto ON M6K 3P6",LikelyOpen,448,43.639444,-79.423611
Chiang Mai Thai Kitchen & Bar,"171 E Liberty St, Toronto ON M6K 3P6",VeryLikelyOpen,491,43.639444,-79.423611
The Golden Apple Confectionary Inc,"171 E Liberty St (Liberty Village), Toronto ON M6K 3P6",LikelyOpen,492,43.639444,-79.423611
Matt's Burger Lab,"1205 Queen St W (Dufferin), Toronto ON M6K 0B9",VeryLikelyOpen,498,43.639444,-79.423611
MrBeast Burger,"1071 King St W, Toronto ON M6J 3W6",VeryLikelyOpen,542,43.639444,-79.423611
The Octopus Garden,"1296 Queen St E, Toronto ON M4L 1C4",LikelyOpen,627,43.639444,-79.423611
Then and Now,"1316 Queen St W, Toronto ON M6K 1L4",LikelyOpen,665,43.639444,-79.423611
Byblos Downtown,"11 Duncan St (at Pearl St), Toronto ON M5V 3M2",LikelyOpen,292,43.6458569,-79.3853654
Pai,"18 Duncan St (at Adelaide St W), Toronto ON M5H 3G8",VeryLikelyOpen,345,43.6458569,-79.3853654
Cafe Landwer,"165 University Ave (Adelaide St W), Toronto ON M5H 3B8",LikelyOpen,321,43.6458569,-79.3853654
Beertown Public House - Toronto,"125 Wellington St W, Toronto ON M5J 0E8",VeryLikelyOpen,86,43.6458569,-79.3853654
WVRST - Union Station,"65 Front St W, Toronto ON M5J 1E6",VeryLikelyOpen,335,43.6458569,-79.3853654
Steam Whistle Brewing,"255 Bremner Blvd (btwn Rees St. & Simcoe St.), Toronto ON M5V 3M9",VeryLikelyOpen,476,43.6458569,-79.3853654
The Keg Steakhouse + Bar,"165 York St (btwn Richmond St. & Adelaide St.), Toronto ON M5H 3R8",VeryLikelyOpen,469,43.6458569,-79.3853654
Cactus Club Cafe,"77 Adelaide St W (btwn Bay & York St), Toronto ON M5H 1P9",VeryLikelyOpen,479,43.6458569,-79.3853654
Library Bar,"100 Front St W, Toronto ON M5J 1E3",LikelyOpen,305,43.6458569,-79.3853654
HotBlack Coffee,"245 Queen St W (at St Patrick St), Toronto ON M5V 1Z4",LikelyOpen,566,43.6458569,-79.3853654
The Burger's Priest,"212 Adelaide St W, Toronto ON M5H 1W7",VeryLikelyOpen,355,43.6458569,-79.3853654
Evviva Breakfast Restaurant,"25 Lower Simcoe St (Grand Trunk Cresc), Toronto ON M5J 3A1",VeryLikelyOpen,499,43.6458569,-79.3853654
A&W Restaurant,"8 Mercer St (John St), Toronto ON M5V 0C4",LikelyOpen,342,43.6458569,-79.3853654
La Carnita,"106 John St (at King St W), Toronto ON M5V 2E1",VeryLikelyOpen,400,43.6458569,-79.3853654
Walrus Pub & Beer Hall,"187 Bay St (Wellington St W), Toronto ON M5L 1G5",LikelyOpen,499,43.6458569,-79.3853654
Kellys Landing,"123 Front St W, Toronto ON M5J 2M2",VeryLikelyOpen,205,43.6458569,-79.3853654
Town Crier,"115 John St (at Adelaide St. W), Toronto ON M9N 1J9",LikelyOpen,462,43.6458569,-79.3853654
Earl's Kitchen & Bar,"150 King St W (at York St.), Toronto ON M5H 1J9",LikelyOpen,267,43.6458569,-79.3853654
Chotto Matte,"161 Bay St, Toronto ON M5J 2S1",VeryLikelyOpen,533,43.6458569,-79.3853654
The Rec Room,"255 Bremner Blvd, Toronto ON M5V 3M9",LikelyOpen,539,43.6458569,-79.3853654
SOMA chocolatemaker,"443 King St W, Toronto ON M5V 1K4",VeryLikelyOpen,834,43.6458569,-79.3853654
Bar Hop,"391 King St W (at Charlotte St), Toronto ON M5V 1K1",VeryLikelyOpen,661,43.6458569,-79.3853654
Dineen Coffee Co,"140 Yonge St (at Temperance St), Toronto ON M5C 1X6",VeryLikelyOpen,739,43.6458569,-79.3853654
Beer Bistro,"18 King St E (at Yonge St.), Toronto ON M5C 1C4",VeryLikelyOpen,764,43.6458569,-79.3853654
Tim Hortons,"55 York St (at Piper St), Toronto ON M5J 1R7",VeryLikelyOpen,226,43.6458569,-79.3853654
BeaverTails,"145 Queen's Quay W (York St), Toronto ON M5J 2H4",LikelyOpen,802,43.6458569,-79.3853654
Jack Astor's,"144 Front St W (at University Ave), Toronto ON M5J 2L7",VeryLikelyOpen,136,43.6458569,-79.3853654
Le Select Bistro,"432 Wellington St W (at Spadina Ave), Toronto ON M5V 1E3",LikelyOpen,939,43.6458569,-79.3853654
Rodney's Oyster House,"469 King St W (btwn Spadina & Brant St.), Toronto ON M5V 1K4",LikelyOpen,907,43.6458569,-79.3853654
CRAFT Beer Market Toronto,"1 Adelaide St E, Toronto ON M5C 2V9",LikelyOpen,740,43.6458569,-79.3853654
RS - Real Sports,"15 York St (at Bremner Blvd), Toronto ON M5J 0A3",VeryLikelyOpen,568,43.6458569,-79.3853654
The Keg Steakhouse + Bar,"26 the Esplanade, Toronto ON M5E 1A6",VeryLikelyOpen,857,43.6458569,-79.3853654
Baro,"485 King St W (Spadina Avenue), Toronto ON M5V 1K4",LikelyOpen,951,43.6458569,-79.3853654
Terroni,"57A Adelaide St E (at Church St.), Toronto ON M5C 1K6",VeryLikelyOpen,966,43.6458569,-79.3853654
Boxcar Social,"235 Queens Quay W, Toronto ON M5J 2G8",LikelyOpen,869,43.6458569,-79.3853654
C'est What,"67 Front St E (at Church St), Toronto ON M5E 1B5",VeryLikelyOpen,1000,43.6458569,-79.3853654
Craft Kitchen,"410 Adelaide St W (at Spadina Ave), Toronto ON M5V 1S8",LikelyOpen,921,43.6458569,-79.3853654
Cibo Wine Bar,"522 King St W, Toronto ON M5V 1L7",LikelyOpen,968,43.6458569,-79.3853654
Harbour Sixty Steakhouse,"60 Harbour St (at Yonge St.), Toronto ON M5J 1B7",LikelyOpen,720,43.6458569,-79.3853654
Moxies,"70 University Ave, Toronto ON M5J 2M4",LikelyOpen,95,43.6458569,-79.3853654
Goose Island Brew House - Toronto,"70 the Esplanade, Toronto ON M5E 1R2",VeryLikelyOpen,964,43.6458569,-79.3853654
La Bettola Di Terroni,"106 Victoria St, Toronto ON M5C 2B4",LikelyOpen,900,43.6458569,-79.3853654
Alexandro's World Famous Gyros,"5 Queens Quay W (btwn. Yonge St. and Bay St.), Toronto ON M5J 2H1",LikelyOpen,940,43.6458569,-79.3853654
Elephant & Castle,"212 King St W, Toronto ON M5H 1K5",LikelyOpen,207,43.6458569,-79.3853654
Kinka Izakaya,"110A Harbour St, Toronto ON M5J 0B7",LikelyOpen,655,43.6458569,-79.3853654
What a Bagel,"130 Spadina Ave (Richmond & Spadina), Toronto ON M5V 2L4",VeryLikelyOpen,883,43.6458569,-79.3853654
Minami,"225 King St W, Toronto ON M5V 3M2",VeryLikelyOpen,267,43.6458569,-79.3853654
The Pint Public House,"277 Front St W, Toronto ON M5V 2X4",VeryLikelyOpen,389,43.6458569,-79.3853654
Bier Markt,"58 the Esplanade (at Church St.), Toronto ON M5E 1A6",VeryLikelyOpen,935,43.6458569,-79.3853654
P.J. O'Brien Irish Pub and Restuarant,"39 Colborne St (at Leader Ln.), Toronto ON M5E 1E3",LikelyOpen,875,43.6458569,-79.3853654
Ozzy's Burgers,"66 Nassau St (Augusta and Nassau), Toronto ON M5T 1M5",LikelyOpen,93,43.65484215542248,-79.40351232494366
Café Pamenar,"307 Augusta Ave (Btwn Oxford St & College St), Toronto ON M5T 2M2",VeryLikelyOpen,211,43.65484215542248,-79.40351232494366
FIKA Cafe,"28 Kensington Ave, Toronto ON M5T 2J9",VeryLikelyOpen,287,43.65484215542248,-79.40351232494366
Ramen Isshin,"421 College St (at Bathurst St), Toronto ON M5T 1T1",LikelyOpen,332,43.65484215542248,-79.40351232494366
Manic Coffee,"426 College St (at Bathurst), Toronto ON M5T 1T3",VeryLikelyOpen,349,43.65484215542248,-79.40351232494366
