Name,Address,Closed bucket,Distance,Latitude,Longitude
Ferro Bar & Cafe,"769 Saint Clair Ave W (at Arlington Ave.), Toronto ON M6C 1B4",VeryLikelyOpen,700,43.674923,-79.430465
North Of Brooklyn Pizzeria,"229 Geary Ave, Toronto ON M6H 2C1",VeryLikelyOpen,935,43.674923,-79.430465
Churrasco of St Clair,"679 Saint Clair Ave W (at Christie St), Toronto ON M6C 1A7",LikelyOpen,846,43.674923,-79.430465
Aviv,"779 St Clair Ave W, Toronto ON M6C 1B7",VeryLikelyOpen,656,43.674923,-79.430465
Vannis,"672 Saint Clair Ave W (at Christie St.), Toronto ON M6C 1B1",Unsure,886,43.674923,-79.430465
Pizza Pizza,"950 St Clair Ave W, Toronto ON M6E 1A1",LikelyOpen,694,43.674923,-79.430465
Little Caesars Pizza,"840 St Clair Ave W, Toronto ON M6C 0A4",VeryLikelyOpen,662,43.674923,-79.430465
Lambada Bar & Restaurant,"962 St Clair Ave W, Toronto ON M6E 1A1",Unsure,704,43.674923,-79.430465
Slice of Toronto,"968 St Clair Ave W (St. Clair Ave West and Oakwood Ave), Toronto ON M6E 1A1",VeryLikelyOpen,716,43.674923,-79.430465
Vivid Bar & Lounge,"1067 Saint Clair Ave W, Toronto ON M6E 1A6",LikelyOpen,817,43.674923,-79.430465
Big Trouble Pizza,"191 Geary Ave, Toronto ON M6H 2C1",VeryLikelyOpen,810,43.674923,-79.430465
Trattoria Traverniti North,"989 Dovercourt Rd (Hallam), Toronto ON M6H 2X6",LikelyOpen,879,43.674923,-79.430465
Freshslice Pizza,"1106 St Clair Ave W, Toronto ON M6E 1A7",LikelyOpen,912,43.674923,-79.430465
Gino's Pizza,"1006 St Clair Ave W, Toronto ON M6E 1A2",Unsure,744,43.674923,-79.430465
Vannis Pizza Grill & Wine,"672 St Clair Ave W, Toronto ON M6C 1B1",Unsure,882,43.674923,-79.430465
Hotspot Restaurant,"672B St Clair Ave W, Toronto ON",Unsure,890,43.674923,-79.430465
Napoli Centrale,"964 Bathurst St, Toronto ON M5R 3G5",LikelyOpen,660,43.663912,-79.416124
Terrazza,"372 Harbord St (shaw), Toronto ON M6G 1H9",VeryLikelyOpen,722,43.663912,-79.416124
Marinella,"640 College St (College and Grace), Toronto ON M6G 1B4",LikelyOpen,979,43.663912,-79.416124
Pizza Gigi,"189 Harbord St (at Lippincott), Toronto ON M5S 1H5",VeryLikelyOpen,676,43.663912,-79.416124
Cafe Diplomatico,"594 College St (Clinton St), Toronto ON M6G 1B3",LikelyOpen,972,43.663912,-79.416124
Trattoria Taverniti,"591 College St, Toronto ON M6G 1B2",LikelyOpen,979,43.663912,-79.416124
Pizza Hut,"922 Bloor St W, Toronto ON M6H 1L4",LikelyOpen,925,43.663912,-79.416124
Pizzaville,"635 Markham St, Toronto ON M6G 2M1",VeryLikelyOpen,338,43.663912,-79.416124
Pizza Pizza,"558 Bloor St W, Toronto ON M6G 1K1",LikelyOpen,413,43.663912,-79.416124
Halal Pizza Time & Restaurant,"561 Markham St, Toronto ON M6G 2L6",Unsure,365,43.663912,-79.416124
Panago Pizza Inc,"787 Bathurst St (Bathurst bloor), Toronto ON M5S 0B7",LikelyOpen,430,43.663912,-79.416124
La Festa Pizzeria,"821A Bloor St W (Crawford St.), Toronto ON M6G 1M1",LikelyOpen,535,43.663912,-79.416124
Menchella's Gourmet Pizza,"452 Bloor St W, Toronto ON",LikelyOpen,613,43.663912,-79.416124
Domino's Pizza,"936 Bathurst St, Toronto ON M5R 3G5",VeryLikelyOpen,631,43.663912,-79.416124
Pizza Nova,"193 Harbord St (Lippincott), Toronto ON M5S 2R5",LikelyOpen,656,43.663912,-79.416124
Pizzaiolo,"416 Bloor St W, Toronto ON M5S 1X5",LikelyOpen,679,43.663912,-79.416124
Pidza,"858 Bloor St W, Toronto ON M6G 1M2",LikelyOpen,697,43.663912,-79.416124
Garfield Eats,"995 Bloor St W, Toronto ON M6H 1M1",LikelyOpen,697,43.663912,-79.416124
Levant,"899 Bloor St W, Toronto ON M6H 1L2",LikelyOpen,861,43.663912,-79.416124
Standard Club,"667 College St, Toronto ON M6G 1B9",LikelyOpen,991,43.663912,-79.416124
Pizzeria Libretto,"589 College St, Toronto ON M6G 1B2",LikelyOpen,992,43.663912,-79.416124
Pizza Nova,"703 College St (at Montrose), Toronto ON M6G 1C2",Unsure,992,43.663912,-79.416124
Tav's Gnocchi Pizza Bar,"589 College St, Toronto ON M6G 1B2",LikelyOpen,996,43.663912,-79.416124
Capitol Trattoria Pizzeria,"597 College St, Toronto ON M6G 1B5",Unsure,999,43.663912,-79.416124
Makkah Restaurant,"2980 Danforth Ave (Donlands Ave), Toronto ON M4C 1M6",LikelyOpen,562,43.686962,-79.286864
Little Caesars Pizza,"2480 Gerrard St E, Toronto ON M1N 4C3",VeryLikelyOpen,83,43.686962,-79.286864
Panzerotto Pizza,"1062 Kingston Rd, Toronto ON M1N 1N4",Unsure,708,43.686962,-79.286864
Pizza Pizza,"2795 Danforth Ave (btwn Trent Ave & Kelvin Ave), Toronto ON M4C 1M2",LikelyOpen,755,43.686962,-79.286864
Subhan Halal Pizza,"2970 Danforth Ave, Toronto ON M4C 1M6",LikelyOpen,577,43.686962,-79.286864
Chowk Bazaar Burger & Pizza,"3210 Danforth Ave, Scarborough ON",LikelyOpen,696,43.686962,-79.286864
Papa John's Pizza,"1085 Kingston Rd (Kingston Rd and Victoria Park Ave), Toronto ON M1N 4E3",LikelyOpen,748,43.686962,-79.286864
Reginos Pizza,"3331 Danforth Ave, Toronto ON M1L 1C5",LikelyOpen,778,43.686962,-79.286864
Pizza Pizza,"1054 Kingston Rd, Scarborough ON M1N 1N4",LikelyOpen,704,43.686962,-79.286864
Pizza Pizza,"2795 Danforth Ave, Toronto ON M4C 1M2",LikelyOpen,741,43.686962,-79.286864
Panago Pizza Inc,"120 Lynn Williams St (Liberty Village), Toronto ON M6K 3N6",LikelyOpen,972,43.6323994,-79.40978179999999
Just Cone It at the CNE,"100 Princes Blvd, Toronto ON M6K 3C3",Unsure,317,43.6323994,-79.40978179999999
Pizzaville,"171 E Liberty St, Toronto ON M6K 3P6",VeryLikelyOpen,937,43.6323994,-79.40978179999999
Golden Phoebe Tree Inc,"120 Lynn Williams St, Toronto ON M6K 3N6",LikelyOpen,956,43.6323994,-79.40978179999999
Balsamico,"2029 Yonge St, Toronto ON M4S 2A2",LikelyOpen,776,43.70088225686968,-79.38736016665911
Viva Napoli,"679 Mount Pleasant Rd (btwn. Soudan Ave. and Hillsdale Ave. E), Toronto ON M4S 2N2",LikelyOpen,551,43.70088225686968,-79.38736016665911
Positano Restaurante Pizzeria,"633 Mount Pleasant Rd (btwn. Hillsdale Ave. E and Manor Rd. E), Toronto ON M4S 2M9",VeryLikelyOpen,444,43.70088225686968,-79.38736016665911
Florentia,"579 Mount Pleasant Rd (Mount Pleasant and Davisville), Toronto ON M4S 2M5",LikelyOpen,300,43.70088225686968,-79.38736016665911
Panago Pizza Inc,"188 Eglinton Ave E, Toronto ON M4P 2X7",LikelyOpen,906,43.70088225686968,-79.38736016665911
Pizza Pizza,"1900 Yonge St, Toronto ON M4S 1Z2",LikelyOpen,769,43.70088225686968,-79.38736016665911
Pizza Pizza,"693 Mount Pleasant Rd, Toronto ON M4S 2N4",LikelyOpen,615,43.70088225686968,-79.38736016665911
Pizzaiolo,"745 Mount Pleasant Rd, Toronto ON M4S 2N4",LikelyOpen,752,43.70088225686968,-79.38736016665911
Freshslice Pizza,"2025 Yonge St, Toronto ON M4S 2A2",LikelyOpen,762,43.70088225686968,-79.38736016665911
Pizza Nova,"758A Mount Pleasant Rd (Eglinton Ave.), Toronto ON M4S 2N6",LikelyOpen,772,43.70088225686968,-79.38736016665911
Pizza Shab,"1978 Yonge St, Toronto ON M4S 1Z7",LikelyOpen,799,43.70088225686968,-79.38736016665911
Provocative Pizza Series,"245 Eglinton Ave E, Toronto ON M4P 3B7",LikelyOpen,831,43.70088225686968,-79.38736016665911
Pi Co,"2177 Yonge St, Toronto ON M4S 2A9",LikelyOpen,986,43.70088225686968,-79.38736016665911
Pizza Shab,"3 Byng Ave (Yonge), North York ON M2N 0E6",LikelyOpen,594,43.78187715875296,-79.41528502874928
Haida Sandwich,"15 Northtown Way (Yonge Street), Toronto ON M2N 7A2",VeryLikelyOpen,753,43.78187715875296,-79.41528502874928
Cottage Restaurant,"15 Northtown Way, North York ON M2N 7A2",LikelyOpen,747,43.78187715875296,-79.41528502874928
Piazza Manna,"5650 Yonge St (at Finch Ave.), Toronto ON M2M 4G3",LikelyOpen,207,43.78187715875296,-79.41528502874928
Pizza Nova,"5585 Yonge St (at Finch Ave.), Toronto ON M2N 5S4",LikelyOpen,260,43.78187715875296,-79.41528502874928
Pizza Nova,"5411 Yonge St (at Byng Ave.), Toronto ON M2N 5R6",LikelyOpen,649,43.78187715875296,-79.41528502874928
Pizza Hut,"6005 Yonge St, Toronto ON M2M 3W2",LikelyOpen,850,43.78187715875296,-79.41528502874928
Pizza Nova,"2922 Sheppard Ave E (at Victoria Park), Toronto ON M1T 3J4",Unsure,687,43.78187715875296,-79.41528502874928
Pizza Maru,"6048 Yonge St, Toronto ON M2M 3W5",VeryLikelyOpen,933,43.78187715875296,-79.41528502874928
Gino's Pizza,"5439 Yonge St, North York ON M2N 5S1",LikelyOpen,550,43.78187715875296,-79.41528502874928
Wing Machine,"5439 Yonge St, Toronto ON M2N 5S1",Unsure,562,43.78187715875296,-79.41528502874928
Pizza Fresca,"302 College St (at Robert St), Toronto ON M5T 1R9",LikelyOpen,570,43.662085,-79.397735
Pizzeria Via Mercanti,"188 Augusta Ave, Toronto ON M5T 2L6",VeryLikelyOpen,952,43.662085,-79.397735
Pizza Gigi,"189 Harbord St (at Lippincott), Toronto ON M5S 1H5",VeryLikelyOpen,849,43.662085,-79.397735
Pizza Nova,"1001 Bay St (St Joseph), Toronto ON M5S 3A6",LikelyOpen,914,43.662085,-79.397735
Cora Pizza,"1 U002F2 Spadina Ave, Toronto ON M5S 2H7",LikelyOpen,406,43.662085,-79.397735
Piccolo Piano Pizzeria,"89 Harbord St, Toronto ON M5S 1G4",LikelyOpen,465,43.662085,-79.397735
Tosto Quickfire Pizza Pasta,"800 Bay St, Toronto ON M5S 3A9",VeryLikelyOpen,908,43.662085,-79.397735
Levetto China Town,"382 Spadina Ave (Spadina Ave.), Toronto ON M5T 2G5",LikelyOpen,767,43.662085,-79.397735
Pizza Nova,"267 College St (at Spadina Ave), Toronto ON M5T 1R6",LikelyOpen,512,43.662085,-79.397735
Papa Ceo Fine Italian Foods & Pizza,"654 Spadina Ave, Toronto ON M5S 2H7",LikelyOpen,400,43.662085,-79.397735
Amato Pizza,"380 College St, Toronto ON M5T 1S6",LikelyOpen,806,43.662085,-79.397735
Planet Pizza,"339 College St, Toronto ON M5T 1S2",Unsure,663,43.662085,-79.397735
La Pizza & la Pasta - Eataly Toronto,"55 Bloor St W, Toronto ON M4W 1A6",LikelyOpen,673,43.662085,-79.397735
Pi Co,"180 Bloor St W, Toronto ON M5S 2V6",LikelyOpen,745,43.662085,-79.397735
King David Pizza,"600 University Ave, Toronto ON M5G 1X5",Unsure,758,43.662085,-79.397735
Three Kingdoms Pizza,"5 Baldwin St (McCaul), Toronto ON M5T 1L1",LikelyOpen,788,43.662085,-79.397735
Mare Pizzeria,"185 Baldwin St, Toronto ON M5T 1M1",Unsure,870,43.662085,-79.397735
Pizza Palazzo,"376 College St, Toronto ON M5T 1S6",LikelyOpen,794,43.662085,-79.397735
Deepizz Pizzeria,"384 College St (Borden St), Toronto ON M5T 1S7",LikelyOpen,842,43.662085,-79.397735
Pizzeria Da Mario,"253 Augusta Ave, Toronto ON M5T 2L8",LikelyOpen,850,43.662085,-79.397735
Pizza Nova,"193 Harbord St (Lippincott), Toronto ON M5S 2R5",LikelyOpen,875,43.662085,-79.397735
Domino's Pizza,"404 College St, Toronto ON M5T 1S8",LikelyOpen,885,43.662085,-79.397735
Pizzaiolo,"416 Bloor St W, Toronto ON M5S 1X5",LikelyOpen,942,43.662085,-79.397735
Pickle Drum Bar and Grill,"430 1/2 College St, Toronto ON M5T 1T3",Unsure,961,43.662085,-79.397735
Parkside Deli,"146 Cumberland St (btwn Avenue Rd. & Bay St.), Toronto ON M5R 1A8",LikelyOpen,969,43.662085,-79.397735
Pizzaiolo,"770 Bay St (College St), Toronto ON M5G 0A6",LikelyOpen,974,43.662085,-79.397735
Menchella's Gourmet Pizza,"452 Bloor St W, Toronto ON",LikelyOpen,991,43.662085,-79.397735
Ziad Boshmaf the Saj,"199 College St, Toronto ON M5T 1P9",Unsure,432,43.662085,-79.397735
Back Alley Romolo pizza napoletana,"188 Augusta Ave, Toronto ON M5T 2L6",Unsure,955,43.662085,-79.397735
Bellissimo Pizzaria & Ristorante,"164 the Esplanade (at Frederick St), Toronto ON M5A 4A5",LikelyOpen,508,43.645215,-79.364898
St Lawrence Pizza & Ice Cream,"93 Front St E (St Lawrence Market (Upper Level 36)), Toronto ON M5E 1C3",VeryLikelyOpen,641,43.645215,-79.364898
Pizza Hut,"77 Lower Jarvis St, Toronto ON M5E 1R8",VeryLikelyOpen,524,43.645215,-79.364898
Pizzaville,"190 Queens Quay E, Toronto ON M5A 3Y4",LikelyOpen,34,43.645215,-79.364898
Pita Land,"246 King St E (at Princess), Toronto ON M5A 1K1",LikelyOpen,739,43.645215,-79.364898
Pi Co Pizza Bar,"16 Richardson Ave, Toronto ON M6M 3R6",LikelyOpen,302,43.645215,-79.364898
Pizza Nova,"222 the Esplanade, Toronto ON M5A 4M8",LikelyOpen,488,43.645215,-79.364898
Pizza Nova,"31 Princess St, Toronto ON M5A 2S8",LikelyOpen,534,43.645215,-79.364898
Mr. Pizza,"16 Yonge St (Yonge And Harbour), Toronto ON M5E 2A1",LikelyOpen,924,43.645215,-79.364898
District Pizza,"30 Gristmill Ln, Toronto ON M5A 3C4",LikelyOpen,655,43.645215,-79.364898
PizzaForno,"225 King St East, Toronto ON M5A 1J9",VeryLikelyOpen,706,43.645215,-79.364898
Uncle Tony's,"38 Wellington St E (Wellington and Scott), Toronto ON M5E 1C7",LikelyOpen,894,43.645215,-79.364898
Pi Co,"60 Colborne St, Toronto ON M5E 0B7",VeryLikelyOpen,893,43.645215,-79.364898
Pizza Rustica,"95 King St E, Toronto ON M5C 1G4",LikelyOpen,964,43.645215,-79.364898
Pizza Pizza,"109 Front St E, Toronto ON M5A 4P7",LikelyOpen,673,43.645215,-79.364898
Pizza Pizza,"51 Dockside Dr, Toronto ON M5A 0B6",VeryLikelyOpen,149,43.645215,-79.364898
Pizza Pizza,"200 King St E, Toronto ON M5A 3W8",VeryLikelyOpen,790,43.645215,-79.364898
Napoli Centrale,"964 Bathurst St, Toronto ON M5R 3G5",LikelyOpen,717,43.675556,-79.410278
Martino Pizza Inc,"178 Dupont St (at St George St), Toronto ON M5R 2E6",LikelyOpen,532,43.675556,-79.410278
Pizza Pizza,"160 Kendal Ave, Toronto ON M5R 1M3",LikelyOpen,57,43.675556,-79.410278
Pizza Nova,"603 Davenport Rd, Toronto ON M5R 1L1",LikelyOpen,153,43.675556,-79.410278
Detroit Pizzeria,"1093 Bathurst St (Dupont), Toronto ON M5R 3G8",LikelyOpen,423,43.675556,-79.410278
Domino's Pizza,"936 Bathurst St, Toronto ON M5R 3G5",VeryLikelyOpen,748,43.675556,-79.410278
Blondies,"265 Davenport Rd, Toronto ON M5R 1J9",LikelyOpen,983,43.675556,-79.410278
Mr Pide,"800 Danforth Ave, Toronto ON M4J 1L6",LikelyOpen,88,43.6800218,-79.3405681
Danforth Pizza House,"920 Danforth Ave (Jones), Toronto ON M4J 1L9",VeryLikelyOpen,148,43.6800218,-79.3405681
Pizzeria Libretto,"550 Danforth Ave (at Carlaw Ave), Toronto ON M4K 1P8",VeryLikelyOpen,588,43.6800218,-79.3405681
Kalyvia Restaurant,"420 Danforth Ave, Toronto ON M4K 1P3",VeryLikelyOpen,882,43.6800218,-79.3405681
Il Fornello,"576 Danforth Ave, Toronto ON M4K 1R1",LikelyOpen,532,43.6800218,-79.3405681
Gino's Pizza,"884 Danforth Ave (at Jones Ave.), Toronto ON M4J 1L7",LikelyOpen,44,43.6800218,-79.3405681
Papa John's Pizza,"798 Danforth Ave, Toronto ON M4J 1L6",VeryLikelyOpen,78,43.6800218,-79.3405681
Domino's Pizza,"873 Danforth Ave (at Jones Ave), Toronto ON M4J 1L8",LikelyOpen,94,43.6800218,-79.3405681
Amaro Pizza.Com,"962 Danforth Rd, Toronto ON M1K 1J1",LikelyOpen,205,43.6800218,-79.3405681
Baser Ahmad City Fried Chicken and Pizza,"990 Danforth Ave, Toronto ON M4J 1L9",LikelyOpen,246,43.6800218,-79.3405681
Madina Halal Pizza Inc,"1078 Danforth Ave, Toronto ON M4J 1M2",LikelyOpen,428,43.6800218,-79.3405681
Pizzaiolo Gourmet Pizza,"1528 Danforth Ave (at Broadview Ave), Toronto ON M4J 1N4",LikelyOpen,523,43.6800218,-79.3405681
Wing Machine,"1158 Danforth Ave (Greenwood Ave), Toronto ON M4J 1M3",LikelyOpen,606,43.6800218,-79.3405681
North of Brooklyn,"663 Greenwood Ave, Toronto ON M4J 4B3",VeryLikelyOpen,703,43.6800218,-79.3405681
Gourmet Pizza,"1528 Danforth Ave, Toronto ON M4J 1N4",LikelyOpen,825,43.6800218,-79.3405681
La Grotta Pizzeria,"951 Pape Ave (at Westwood Ave), Toronto ON M4K 3V6",LikelyOpen,949,43.6800218,-79.3405681
One Night Only Pizza,"227 Withrow Ave, Toronto ON M4K 1E3",LikelyOpen,994,43.6800218,-79.3405681
Pizza Hut,"844 Danforth Ave, Toronto ON M4J 1L7",LikelyOpen,14,43.6800218,-79.3405681
Pizza Fresca,"302 College St (at Robert St), Toronto ON M5T 1R9",LikelyOpen,600,43.662452744495575,-79.3978384219513
Pizzeria Via Mercanti,"188 Augusta Ave, Toronto ON M5T 2L6",VeryLikelyOpen,987,43.662452744495575,-79.3978384219513
Pizza Gigi,"189 Harbord St (at Lippincott), Toronto ON M5S 1H5",VeryLikelyOpen,844,43.662452744495575,-79.3978384219513
Pizza Nova,"1001 Bay St (St Joseph), Toronto ON M5S 3A6",LikelyOpen,906,43.662452744495575,-79.3978384219513
Cora Pizza,"1 U002F2 Spadina Ave, Toronto ON M5S 2H7",LikelyOpen,386,43.662452744495575,-79.3978384219513
Piccolo Piano Pizzeria,"89 Harbord St, Toronto ON M5S 1G4",LikelyOpen,453,43.662452744495575,-79.3978384219513
Tosto Quickfire Pizza Pasta,"800 Bay St, Toronto ON M5S 3A9",VeryLikelyOpen,922,43.662452744495575,-79.3978384219513
Levetto China Town,"382 Spadina Ave (Spadina Ave.), Toronto ON M5T 2G5",LikelyOpen,806,43.662452744495575,-79.3978384219513
Pizza Nova,"267 College St (at Spadina Ave), Toronto ON M5T 1R6",LikelyOpen,549,43.662452744495575,-79.3978384219513
Papa Ceo Fine Italian Foods & Pizza,"654 Spadina Ave, Toronto ON M5S 2H7",LikelyOpen,381,43.662452744495575,-79.3978384219513
La Pizza & la Pasta - Eataly Toronto,"55 Bloor St W, Toronto ON M4W 1A6",LikelyOpen,636,43.662452744495575,-79.3978384219513
Amato Pizza,"380 College St, Toronto ON M5T 1S6",LikelyOpen,828,43.662452744495575,-79.3978384219513
Planet Pizza,"339 College St, Toronto ON M5T 1S2",Unsure,692,43.662452744495575,-79.3978384219513
Pi Co,"180 Bloor St W, Toronto ON M5S 2V6",LikelyOpen,709,43.662452744495575,-79.3978384219513
King David Pizza,"600 University Ave, Toronto ON M5G 1X5",Unsure,791,43.662452744495575,-79.3978384219513
Pizza Palazzo,"376 College St, Toronto ON M5T 1S6",LikelyOpen,817,43.662452744495575,-79.3978384219513
Three Kingdoms Pizza,"5 Baldwin St (McCaul), Toronto ON M5T 1L1",LikelyOpen,827,43.662452744495575,-79.3978384219513
Mare Pizzeria,"185 Baldwin St, Toronto ON M5T 1M1",Unsure,906,43.662452744495575,-79.3978384219513
Deepizz Pizzeria,"384 College St (Borden St), Toronto ON M5T 1S7",LikelyOpen,864,43.662452744495575,-79.3978384219513
Pizza Nova,"193 Harbord St (Lippincott), Toronto ON M5S 2R5",LikelyOpen,870,43.662452744495575,-79.3978384219513
Pizzeria Da Mario,"253 Augusta Ave, Toronto ON M5T 2L8",LikelyOpen,885,43.662452744495575,-79.3978384219513
Domino's Pizza,"404 College St, Toronto ON M5T 1S8",LikelyOpen,906,43.662452744495575,-79.3978384219513
Pizzaiolo,"416 Bloor St W, Toronto ON M5S 1X5",LikelyOpen,917,43.662452744495575,-79.3978384219513
Parkside Deli,"146 Cumberland St (btwn Avenue Rd. & Bay St.), Toronto ON M5R 1A8",LikelyOpen,935,43.662452744495575,-79.3978384219513
Menchella's Gourmet Pizza,"452 Bloor St W, Toronto ON",LikelyOpen,967,43.662452744495575,-79.3978384219513
Pickle Drum Bar and Grill,"430 1/2 College St, Toronto ON M5T 1T3",Unsure,980,43.662452744495575,-79.3978384219513
Pizzaiolo,"770 Bay St (College St), Toronto ON M5G 0A6",LikelyOpen,992,43.662452744495575,-79.3978384219513
Ziad Boshmaf the Saj,"199 College St, Toronto ON M5T 1P9",Unsure,472,43.662452744495575,-79.3978384219513
Back Alley Romolo pizza napoletana,"188 Augusta Ave, Toronto ON M5T 2L6",Unsure,990,43.662452744495575,-79.3978384219513
Pizza Nova,"2272 Lawrence Ave E (Kennedy), Scarborough ON M1P 2P9",LikelyOpen,944,43.74956621257908,-79.26572190926208
Pizza Pizza,"2650 Lawrence Ave E, Scarborough ON M1P 2S1",LikelyOpen,370,43.74956621257908,-79.26572190926208
Vada Pav & Pizza Corner,"2655 Lawrence Ave E, Toronto ON M1P 2S2",LikelyOpen,317,43.74956621257908,-79.26572190926208
Arafat Halal Pizza & Kabob House,"2655 Lawrence Ave E, Scarborough ON M1P 2S2",LikelyOpen,340,43.74956621257908,-79.26572190926208
Al-madina Halal Pizza,"2683 Lawrence Ave E, Toronto ON M1P 2S2",Unsure,417,43.74956621257908,-79.26572190926208
Halal Pizza & Chicken,"2680 Lawrence Ave E, Scarborough ON M1P 4Y4",LikelyOpen,437,43.74956621257908,-79.26572190926208
Double Double Pizza & Chicken,"1060 Kennedy Rd, Scarborough ON M1P 2K7",LikelyOpen,789,43.74956621257908,-79.26572190926208
Gino's Pizza,"1060 Kennedy Rd (Lawrence Avenue), Scarborough ON M1P 2K7",LikelyOpen,793,43.74956621257908,-79.26572190926208
Wing Machine,"1060 Kennedy Rd, Scarborough ON M1P 2K7",Unsure,782,43.74956621257908,-79.26572190926208
Pizza Hut,"1862 Eglinton Ave W, Toronto ON M6E 2J4",LikelyOpen,143,43.69503234860984,-79.45302971031188
Yummy Tummy,"1962 Eglinton Ave W, York ON M6E 2J9",LikelyOpen,89,43.69503234860984,-79.45302971031188
Hartley's Bistro,"1962 Eglinton Ave W (Hartley Avenue), Toronto ON M6E 2J9",LikelyOpen,89,43.69503234860984,-79.45302971031188
Pizza Bella,"1853 Eglinton Ave W (Dufferin Street), Toronto ON M6E 2J3",LikelyOpen,188,43.69503234860984,-79.45302971031188
Paradise Pizza & Burgers,"2344 Dufferin St (Eglinton Avenue West), Toronto ON M6E 3S4",LikelyOpen,225,43.69503234860984,-79.45302971031188
Double Double,"1733 Eglinton Ave W, York ON M6E 2H4",Unsure,495,43.69503234860984,-79.45302971031188
Caribbean Slice,"1765 Eglinton Ave W (Bus Stop), Toronto ON M6E 2H7",LikelyOpen,900,43.69503234860984,-79.45302971031188
The Greater Good Bar,"229 Geary Ave (at Dufferin St), Toronto ON M6H 2C1",LikelyOpen,688,43.6632257,-79.4397052
Wenona Craft Beer Lodge,"1069 Bloor St W (Dufferin Street), Toronto ON M6H 1M5",VeryLikelyOpen,649,43.6632257,-79.4397052
North Of Brooklyn Pizzeria,"229 Geary Ave, Toronto ON M6H 2C1",VeryLikelyOpen,694,43.6632257,-79.4397052
Village Pizza,"759 Dovercourt Rd (Bloor St West), Toronto ON M6H 2X1",Unsure,851,43.6632257,-79.4397052
Gino's Pizza,"1158 Bloor St W, Toronto ON M6H 1N1",LikelyOpen,461,43.6632257,-79.4397052
Garvey Jerk,"1104 Bloor St W, Toronto ON M6H 1M8",Unsure,534,43.6632257,-79.4397052
Plizza,"1115 Bloor St W (Dufferin St), Toronto ON M6H 1M7",LikelyOpen,555,43.6632257,-79.4397052
Roma 1090,"1090 Bloor St W (Gladstone), Toronto ON M6H 1M6",LikelyOpen,577,43.6632257,-79.4397052
Conzo’s Pizza,"279 Bloor St W, Toronto ON M5S 0A9",VeryLikelyOpen,580,43.6632257,-79.4397052
Chito's Pizza and Foods,"1308 Bloor St W (at Lansdowne), Toronto ON M6H 1N9",LikelyOpen,567,43.6632257,-79.4397052
Ali Baba's Mid-Eastern,"1283 Bloor St W (Lansdowne Ave.), Toronto ON M6H 1N7",LikelyOpen,593,43.6632257,-79.4397052
241 Pizza,"1055 Bloor St W (havelock), Toronto ON M6H 1M4",LikelyOpen,685,43.6632257,-79.4397052
Big Trouble Pizza,"191 Geary Ave, Toronto ON M6H 2C1",VeryLikelyOpen,734,43.6632257,-79.4397052
Pizza Pizza,"1193 Bloor St W, Toronto ON M6H 1N4",LikelyOpen,491,43.6632257,-79.4397052
